edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Australia->Thailand,0, 184, 0, 0, 0, 0, 0
Italy->India,0, 0, 175, 9, 0, 0, 0
UnitedKingdom->Turkey,0, 2, 81, 100, 0, 0, 0
UnitedKingdom->Greece,0, 0, 178, 5, 0, 0, 0
Israel->NewZealand,0, 0, 83, 100, 0, 0, 0
Colombia->Netherlands,0, 0, 183, 0, 0, 0, 0
Germany->SaudiArabia,100, 70, 12, 0, 0, 0, 0
Australia->Belgium,0, 30, 35, 116, 0, 0, 0
Portugal->Belgium,0, 0, 180, 0, 0, 0, 0
Mexico->Spain,21, 4, 154, 0, 0, 0, 0
UnitedKingdom->Australia,0, 30, 130, 19, 0, 0, 0
Poland->USA,0, 0, 142, 35, 0, 0, 0
UnitedKingdom->Singapore,0, 7, 69, 100, 0, 0, 0
Netherlands->India,0, 0, 176, 0, 0, 0, 0
Portugal->Italy,0, 0, 140, 36, 0, 0, 0
Japan->Israel,0, 100, 75, 0, 0, 0, 0
Australia->France,0, 100, 72, 2, 0, 0, 0
UnitedKingdom->Spain,9, 37, 108, 18, 0, 0, 0
NewZealand->Netherlands,55, 0, 116, 0, 0, 0, 0
Netherlands->UnitedKingdom,100, 0, 71, 0, 0, 0, 0
UnitedArabEmirates->Taiwan,0, 112, 20, 37, 0, 0, 0
UnitedKingdom->Latvia,0, 0, 8, 161, 0, 0, 0
Spain->Hungary,0, 0, 69, 100, 0, 0, 0
China->SaudiArabia,100, 68, 0, 0, 0, 0, 0
Poland->UnitedKingdom,0, 0, 7, 161, 0, 0, 0
Switzerland->Argentina,0, 0, 142, 24, 0, 0, 0
India->Australia,0, 0, 165, 0, 0, 0, 0
India->France,0, 0, 165, 0, 0, 0, 0
Malaysia->India,0, 0, 65, 100, 0, 0, 0
Hungary->Belgium,0, 0, 100, 65, 0, 0, 0
Russia->DemocraticRepublicoftheCongo,0, 26, 28, 110, 0, 0, 0
Turkey->Bangladesh,0, 0, 64, 100, 0, 0, 0
Spain->Romania,0, 0, 64, 100, 0, 0, 0
Australia->HongKong,22, 141, 0, 0, 0, 0, 0
SaudiArabia->Oman,0, 100, 30, 33, 0, 0, 0
UnitedKingdom->Nigeria,0, 63, 100, 0, 0, 0, 0
BosniaandHerzegovina->Luxembourg,0, 0, 132, 31, 0, 0, 0
France->Germany,0, 100, 62, 0, 0, 0, 0
UnitedKingdom->Norway,0, 62, 100, 0, 0, 0, 0
UnitedKingdom->Mexico,22, 26, 83, 30, 0, 0, 0
Singapore->USA,34, 100, 0, 25, 0, 0, 0
Turkey->India,0, 0, 159, 0, 0, 0, 0
Taiwan->Russia,0, 0, 159, 0, 0, 0, 0
Colombia->USA,0, 0, 158, 0, 0, 0, 0
Sweden->UnitedKingdom,0, 0, 138, 19, 0, 0, 0
Senegal->France,0, 0, 157, 0, 0, 0, 0
Spain->Russia,0, 0, 157, 0, 0, 0, 0
Switzerland->Morocco,2, 0, 154, 0, 0, 0, 0
Taiwan->France,20, 0, 136, 0, 0, 0, 0
Switzerland->Iceland,100, 0, 35, 20, 0, 0, 0
Malaysia->Thailand,90, 29, 35, 0, 0, 0, 0
UnitedKingdom->USA,100, 0, 39, 14, 0, 0, 0
Italy->USA,100, 0, 3, 50, 0, 0, 0
UnitedKingdom->Italy,0, 0, 139, 14, 0, 0, 0
DemocraticRepublicoftheCongo->Morocco,0, 0, 152, 0, 0, 0, 0
Luxembourg->BosniaandHerzegovina,0, 0, 124, 28, 0, 0, 0
Argentina->Spain,151, 0, 0, 0, 0, 0, 0
Spain->Switzerland,108, 0, 43, 0, 0, 0, 0
France->Luxembourg,0, 0, 100, 50, 0, 0, 0
Germany->USA,0, 0, 120, 30, 0, 0, 0
Switzerland->UnitedKingdom,100, 0, 19, 30, 0, 0, 0
Norway->USA,9, 0, 140, 0, 0, 0, 0
Vietnam->Japan,0, 0, 149, 0, 0, 0, 0
UnitedKingdom->Argentina,0, 0, 147, 1, 0, 0, 0
SouthKorea->China,0, 147, 0, 0, 0, 0, 0
BosniaandHerzegovina->France,0, 0, 147, 0, 0, 0, 0
UnitedKingdom->CzechRepublic,0, 0, 47, 100, 0, 0, 0
Poland->Australia,0, 0, 100, 47, 0, 0, 0
Italy->Spain,110, 0, 6, 30, 0, 0, 0
India->USA,2, 0, 144, 0, 0, 0, 0
UnitedArabEmirates->Australia,0, 146, 0, 0, 0, 0, 0
Switzerland->Japan,0, 0, 146, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Senegal,0, 0, 146, 0, 0, 0, 0
Austria->Oman,0, 100, 45, 0, 0, 0, 0
Vietnam->Italy,0, 0, 145, 0, 0, 0, 0
France->Switzerland,0, 0, 135, 10, 0, 0, 0
DemocraticRepublicoftheCongo->Switzerland,0, 0, 45, 100, 0, 0, 0
Italy->Brazil,0, 0, 144, 0, 0, 0, 0
Italy->Bangladesh,28, 0, 29, 86, 0, 0, 0
Austria->Germany,31, 0, 112, 0, 0, 0, 0
HongKong->Australia,7, 136, 0, 0, 0, 0, 0
Australia->Canada,0, 19, 70, 54, 0, 0, 0
India->Thailand,0, 0, 143, 0, 0, 0, 0
Norway->Singapore,0, 0, 77, 66, 0, 0, 0
NewZealand->Thailand,72, 25, 45, 0, 0, 0, 0
UnitedArabEmirates->USA,0, 0, 110, 32, 0, 0, 0
Thailand->HongKong,100, 41, 0, 0, 0, 0, 0
Greece->USA,0, 0, 141, 0, 0, 0, 0
Norway->Italy,0, 0, 141, 0, 0, 0, 0
Singapore->Spain,0, 111, 29, 0, 0, 0, 0
Italy->SaudiArabia,0, 12, 128, 0, 0, 0, 0
Netherlands->Japan,0, 0, 140, 0, 0, 0, 0
Netherlands->CzechRepublic,0, 0, 100, 40, 0, 0, 0
Hungary->NewZealand,0, 0, 100, 40, 0, 0, 0
Taiwan->China,109, 30, 0, 0, 0, 0, 0
Brazil->Netherlands,0, 0, 139, 0, 0, 0, 0
Sweden->Denmark,0, 0, 0, 139, 0, 0, 0
Taiwan->Netherlands,100, 0, 0, 38, 0, 0, 0
Germany->Switzerland,100, 0, 2, 36, 0, 0, 0
UnitedArabEmirates->Turkey,0, 12, 126, 0, 0, 0, 0
Turkey->Latvia,0, 25, 13, 100, 0, 0, 0
BosniaandHerzegovina->Brazil,0, 0, 138, 0, 0, 0, 0
Portugal->Germany,0, 0, 138, 0, 0, 0, 0
NewZealand->Hungary,0, 0, 100, 38, 0, 0, 0
Belgium->Germany,0, 0, 137, 0, 0, 0, 0
Malaysia->China,136, 0, 0, 0, 0, 0, 0
Malaysia->Singapore,31, 100, 5, 0, 0, 0, 0
Japan->Netherlands,0, 0, 36, 100, 0, 0, 0
Australia->Bangladesh,0, 100, 0, 35, 0, 0, 0
Iceland->Austria,0, 0, 135, 0, 0, 0, 0
Brazil->UnitedKingdom,0, 0, 134, 0, 0, 0, 0
SaudiArabia->Russia,0, 0, 134, 0, 0, 0, 0
Germany->Poland,0, 0, 88, 46, 0, 0, 0
UnitedKingdom->Iceland,0, 0, 77, 57, 0, 0, 0
NewZealand->China,96, 0, 37, 0, 0, 0, 0
Australia->Chile,0, 0, 41, 92, 0, 0, 0
Russia->Spain,18, 0, 114, 0, 0, 0, 0
Thailand->Japan,100, 32, 0, 0, 0, 0, 0
UnitedKingdom->UnitedArabEmirates,0, 0, 32, 100, 0, 0, 0
Netherlands->Israel,0, 0, 132, 0, 0, 0, 0
Germany->Singapore,100, 0, 31, 0, 0, 0, 0
Japan->Singapore,0, 100, 31, 0, 0, 0, 0
BosniaandHerzegovina->Switzerland,0, 0, 85, 46, 0, 0, 0
USA->Singapore,0, 0, 122, 9, 0, 0, 0
Iceland->Switzerland,0, 0, 81, 50, 0, 0, 0
Bangladesh->Australia,0, 0, 0, 131, 0, 0, 0
Germany->Taiwan,3, 100, 27, 0, 0, 0, 0
Singapore->Thailand,33, 75, 22, 0, 0, 0, 0
China->Spain,100, 28, 2, 0, 0, 0, 0
SaudiArabia->Uganda,0, 130, 0, 0, 0, 0, 0
SaudiArabia->Taiwan,0, 100, 30, 0, 0, 0, 0
Norway->Canada,0, 0, 130, 0, 0, 0, 0
Italy->Russia,0, 0, 112, 18, 0, 0, 0
Luxembourg->Canada,0, 0, 116, 13, 0, 0, 0
SaudiArabia->UnitedArabEmirates,0, 0, 128, 0, 0, 0, 0
Portugal->UnitedKingdom,0, 0, 128, 0, 0, 0, 0
UnitedKingdom->Germany,0, 0, 32, 95, 0, 0, 0
Sweden->Romania,0, 0, 127, 0, 0, 0, 0
France->Australia,0, 0, 123, 4, 0, 0, 0
Denmark->USA,0, 0, 127, 0, 0, 0, 0
Germany->India,100, 0, 26, 0, 0, 0, 0
Spain->Australia,0, 100, 0, 26, 0, 0, 0
USA->SouthKorea,0, 126, 0, 0, 0, 0, 0
Switzerland->Austria,0, 0, 126, 0, 0, 0, 0
Switzerland->Italy,0, 0, 126, 0, 0, 0, 0
Australia->Italy,0, 0, 126, 0, 0, 0, 0
Hungary->Chile,0, 0, 126, 0, 0, 0, 0
Australia->Georgia,0, 25, 100, 0, 0, 0, 0
India->Netherlands,0, 0, 125, 0, 0, 0, 0
Sweden->Poland,0, 0, 125, 0, 0, 0, 0
Singapore->Canada,0, 100, 0, 24, 0, 0, 0
SaudiArabia->Latvia,0, 8, 116, 0, 0, 0, 0
France->Taiwan,4, 0, 119, 0, 0, 0, 0
Greece->Switzerland,0, 0, 123, 0, 0, 0, 0
Italy->Morocco,0, 0, 58, 65, 0, 0, 0
Italy->Belgium,16, 0, 47, 59, 0, 0, 0
India->Turkey,0, 0, 122, 0, 0, 0, 0
Italy->Australia,0, 0, 122, 0, 0, 0, 0
Russia->Poland,0, 0, 122, 0, 0, 0, 0
Russia->UnitedArabEmirates,0, 0, 122, 0, 0, 0, 0
Germany->Vietnam,107, 0, 14, 0, 0, 0, 0
Japan->China,15, 106, 0, 0, 0, 0, 0
Italy->UnitedKingdom,0, 44, 77, 0, 0, 0, 0
Australia->Oman,0, 0, 21, 100, 0, 0, 0
Sweden->Latvia,0, 0, 21, 100, 0, 0, 0
Italy->Georgia,0, 43, 37, 40, 0, 0, 0
Italy->Switzerland,0, 0, 120, 0, 0, 0, 0
Germany->Israel,0, 0, 119, 0, 0, 0, 0
DemocraticRepublicoftheCongo->France,0, 0, 78, 41, 0, 0, 0
Israel->Canada,0, 0, 19, 100, 0, 0, 0
Thailand->Netherlands,100, 0, 18, 0, 0, 0, 0
Japan->HongKong,0, 118, 0, 0, 0, 0, 0
Sweden->Luxembourg,0, 0, 73, 45, 0, 0, 0
Japan->Germany,0, 0, 70, 48, 0, 0, 0
Jordan->Vietnam,0, 0, 118, 0, 0, 0, 0
Italy->Jordan,100, 0, 17, 0, 0, 0, 0
Netherlands->France,6, 0, 74, 37, 0, 0, 0
Brazil->Uruguay,0, 0, 117, 0, 0, 0, 0
Luxembourg->India,0, 0, 117, 0, 0, 0, 0
Denmark->Colombia,0, 0, 117, 0, 0, 0, 0
France->India,0, 0, 107, 10, 0, 0, 0
Spain->Georgia,0, 0, 117, 0, 0, 0, 0
Netherlands->HongKong,116, 0, 0, 0, 0, 0, 0
Thailand->Sweden,100, 16, 0, 0, 0, 0, 0
Turkey->Belgium,0, 0, 16, 100, 0, 0, 0
Luxembourg->Georgia,1, 0, 102, 12, 0, 0, 0
Netherlands->Greece,0, 0, 115, 0, 0, 0, 0
Colombia->India,0, 0, 115, 0, 0, 0, 0
Turkey->Luxembourg,38, 0, 0, 76, 0, 0, 0
Austria->Uganda,45, 53, 16, 0, 0, 0, 0
UnitedArabEmirates->China,47, 67, 0, 0, 0, 0, 0
UnitedKingdom->Japan,0, 0, 74, 40, 0, 0, 0
Netherlands->Iceland,0, 0, 14, 100, 0, 0, 0
NewZealand->Japan,0, 0, 14, 100, 0, 0, 0
Mexico->Uruguay,0, 0, 99, 15, 0, 0, 0
France->Israel,0, 0, 114, 0, 0, 0, 0
Luxembourg->Iceland,13, 0, 0, 100, 0, 0, 0
Singapore->France,13, 100, 0, 0, 0, 0, 0
Sweden->SaudiArabia,0, 0, 113, 0, 0, 0, 0
Belgium->DemocraticRepublicoftheCongo,0, 0, 113, 0, 0, 0, 0
India->Brazil,0, 0, 112, 0, 0, 0, 0
Senegal->Israel,0, 0, 112, 0, 0, 0, 0
Japan->USA,73, 38, 0, 0, 0, 0, 0
Spain->France,0, 100, 11, 0, 0, 0, 0
UnitedKingdom->Jordan,0, 100, 0, 11, 0, 0, 0
India->Germany,0, 0, 111, 0, 0, 0, 0
UnitedKingdom->Colombia,0, 0, 109, 2, 0, 0, 0
Vietnam->Belgium,0, 0, 7, 104, 0, 0, 0
Poland->Sweden,0, 0, 110, 0, 0, 0, 0
Australia->Argentina,0, 0, 20, 90, 0, 0, 0
Portugal->Denmark,0, 0, 110, 0, 0, 0, 0
Brazil->Chile,0, 0, 110, 0, 0, 0, 0
Netherlands->Taiwan,69, 0, 0, 40, 0, 0, 0
Oman->Switzerland,0, 0, 109, 0, 0, 0, 0
Sweden->Bangladesh,0, 0, 75, 34, 0, 0, 0
Turkey->Switzerland,0, 0, 109, 0, 0, 0, 0
CzechRepublic->Vietnam,0, 0, 108, 0, 0, 0, 0
Luxembourg->USA,0, 0, 40, 68, 0, 0, 0
Netherlands->Poland,0, 0, 108, 0, 0, 0, 0
SouthKorea->Austria,100, 1, 6, 0, 0, 0, 0
India->Russia,0, 0, 107, 0, 0, 0, 0
Italy->Turkey,100, 0, 6, 0, 0, 0, 0
Argentina->Chile,16, 0, 90, 0, 0, 0, 0
Greece->UnitedKingdom,0, 100, 6, 0, 0, 0, 0
Germany->Luxembourg,0, 0, 106, 0, 0, 0, 0
India->CzechRepublic,0, 0, 106, 0, 0, 0, 0
Uganda->Germany,0, 0, 6, 100, 0, 0, 0
USA->SouthAfrica,0, 0, 0, 106, 0, 0, 0
Thailand->China,5, 100, 0, 0, 0, 0, 0
NewZealand->Jordan,0, 0, 105, 0, 0, 0, 0
Norway->Australia,0, 0, 105, 0, 0, 0, 0
Greece->Portugal,0, 0, 105, 0, 0, 0, 0
Finland->Germany,0, 0, 101, 4, 0, 0, 0
SouthKorea->Thailand,100, 4, 0, 0, 0, 0, 0
Jordan->NewZealand,0, 0, 4, 100, 0, 0, 0
India->UnitedKingdom,0, 0, 104, 0, 0, 0, 0
Vietnam->CzechRepublic,0, 0, 104, 0, 0, 0, 0
Luxembourg->Spain,1, 0, 102, 0, 0, 0, 0
Austria->Australia,84, 12, 7, 0, 0, 0, 0
Greece->BosniaandHerzegovina,0, 0, 103, 0, 0, 0, 0
BosniaandHerzegovina->India,0, 0, 88, 15, 0, 0, 0
Norway->NewZealand,0, 0, 35, 68, 0, 0, 0
Taiwan->Australia,101, 0, 1, 0, 0, 0, 0
Bangladesh->Sweden,0, 0, 101, 1, 0, 0, 0
Israel->Netherlands,0, 0, 102, 0, 0, 0, 0
USA->Uruguay,1, 0, 100, 0, 0, 0, 0
Brazil->Greece,0, 0, 101, 0, 0, 0, 0
India->Sweden,0, 0, 100, 1, 0, 0, 0
CzechRepublic->Italy,0, 0, 101, 0, 0, 0, 0
Canada->Belgium,0, 0, 1, 100, 0, 0, 0
Portugal->Georgia,0, 0, 101, 0, 0, 0, 0
Spain->Italy,100, 0, 0, 0, 0, 0, 0
Luxembourg->Italy,100, 0, 0, 0, 0, 0, 0
Italy->NewZealand,100, 0, 0, 0, 0, 0, 0
Taiwan->Singapore,100, 0, 0, 0, 0, 0, 0
China->SouthAfrica,100, 0, 0, 0, 0, 0, 0
USA->Spain,39, 61, 0, 0, 0, 0, 0
China->Latvia,100, 0, 0, 0, 0, 0, 0
Malaysia->Netherlands,100, 0, 0, 0, 0, 0, 0
SouthKorea->Greece,100, 0, 0, 0, 0, 0, 0
SouthKorea->Colombia,100, 0, 0, 0, 0, 0, 0
Germany->Bangladesh,100, 0, 0, 0, 0, 0, 0
HongKong->SouthKorea,0, 100, 0, 0, 0, 0, 0
Spain->Senegal,0, 100, 0, 0, 0, 0, 0
Malaysia->Chile,0, 100, 0, 0, 0, 0, 0
Singapore->Belgium,0, 100, 0, 0, 0, 0, 0
Austria->SaudiArabia,0, 100, 0, 0, 0, 0, 0
Australia->Senegal,0, 100, 0, 0, 0, 0, 0
Senegal->Nigeria,0, 100, 0, 0, 0, 0, 0
SaudiArabia->Colombia,0, 100, 0, 0, 0, 0, 0
China->Finland,0, 100, 0, 0, 0, 0, 0
Taiwan->Italy,0, 100, 0, 0, 0, 0, 0
Japan->Malaysia,0, 100, 0, 0, 0, 0, 0
Nigeria->Greece,0, 100, 0, 0, 0, 0, 0
SaudiArabia->Chile,0, 100, 0, 0, 0, 0, 0
SaudiArabia->Hungary,0, 100, 0, 0, 0, 0, 0
Oman->Kazakhstan,0, 0, 100, 0, 0, 0, 0
Brazil->Iceland,0, 0, 100, 0, 0, 0, 0
Brazil->Israel,0, 0, 100, 0, 0, 0, 0
BosniaandHerzegovina->CzechRepublic,0, 0, 100, 0, 0, 0, 0
BosniaandHerzegovina->Russia,0, 0, 100, 0, 0, 0, 0
Uganda->Jordan,0, 0, 100, 0, 0, 0, 0
India->Denmark,0, 0, 100, 0, 0, 0, 0
India->Poland,0, 0, 100, 0, 0, 0, 0
Poland->China,0, 0, 100, 0, 0, 0, 0
Greece->Iceland,0, 0, 100, 0, 0, 0, 0
Bangladesh->Poland,0, 0, 100, 0, 0, 0, 0
Bangladesh->Oman,0, 0, 100, 0, 0, 0, 0
UnitedKingdom->Russia,0, 0, 100, 0, 0, 0, 0
Singapore->SaudiArabia,0, 0, 100, 0, 0, 0, 0
France->CzechRepublic,0, 0, 100, 0, 0, 0, 0
CzechRepublic->France,0, 0, 100, 0, 0, 0, 0
Sweden->Colombia,0, 0, 100, 0, 0, 0, 0
Norway->Poland,0, 0, 100, 0, 0, 0, 0
Jordan->Nigeria,0, 0, 100, 0, 0, 0, 0
Norway->Senegal,0, 0, 100, 0, 0, 0, 0
Luxembourg->Greece,0, 0, 100, 0, 0, 0, 0
Poland->CzechRepublic,0, 0, 100, 0, 0, 0, 0
Israel->Hungary,0, 0, 100, 0, 0, 0, 0
Denmark->Germany,0, 0, 100, 0, 0, 0, 0
Italy->Austria,0, 0, 100, 0, 0, 0, 0
Norway->BosniaandHerzegovina,0, 0, 100, 0, 0, 0, 0
Mexico->Australia,0, 0, 100, 0, 0, 0, 0
Spain->Jordan,0, 0, 100, 0, 0, 0, 0
India->Chile,0, 0, 100, 0, 0, 0, 0
Jordan->CzechRepublic,0, 0, 100, 0, 0, 0, 0
Oman->Germany,0, 0, 100, 0, 0, 0, 0
Netherlands->Switzerland,0, 0, 100, 0, 0, 0, 0
Netherlands->Brazil,0, 0, 100, 0, 0, 0, 0
UnitedArabEmirates->Netherlands,0, 0, 100, 0, 0, 0, 0
SaudiArabia->Turkey,0, 0, 100, 0, 0, 0, 0
Switzerland->China,0, 0, 100, 0, 0, 0, 0
France->BosniaandHerzegovina,0, 0, 100, 0, 0, 0, 0
Switzerland->Chile,0, 0, 100, 0, 0, 0, 0
Hungary->Colombia,0, 0, 100, 0, 0, 0, 0
Hungary->Poland,0, 0, 100, 0, 0, 0, 0
Hungary->Austria,0, 0, 100, 0, 0, 0, 0
Russia->Uganda,0, 0, 0, 100, 0, 0, 0
NewZealand->Poland,0, 0, 0, 100, 0, 0, 0
Turkey->Brazil,0, 0, 0, 100, 0, 0, 0
Canada->Argentina,0, 0, 0, 100, 0, 0, 0
Argentina->Israel,0, 0, 0, 100, 0, 0, 0
Canada->DemocraticRepublicoftheCongo,0, 0, 0, 100, 0, 0, 0
Germany->Chile,0, 0, 0, 100, 0, 0, 0
UnitedArabEmirates->Uganda,0, 0, 0, 100, 0, 0, 0
SaudiArabia->Bangladesh,0, 0, 0, 100, 0, 0, 0
Spain->Austria,0, 0, 0, 100, 0, 0, 0
Uganda->Oman,0, 0, 0, 100, 0, 0, 0
Argentina->Uruguay,0, 0, 0, 100, 0, 0, 0
Japan->Hungary,0, 0, 0, 100, 0, 0, 0
Uganda->UnitedKingdom,0, 0, 0, 100, 0, 0, 0
BosniaandHerzegovina->Netherlands,0, 0, 0, 100, 0, 0, 0
Vietnam->Australia,2, 0, 97, 0, 0, 0, 0
Turkey->Australia,0, 7, 13, 79, 0, 0, 0
Portugal->Poland,0, 0, 99, 0, 0, 0, 0
Colombia->Belgium,0, 0, 99, 0, 0, 0, 0
Australia->Austria,14, 0, 84, 0, 0, 0, 0
Germany->Australia,45, 13, 39, 0, 0, 0, 0
Luxembourg->UnitedKingdom,0, 0, 59, 38, 0, 0, 0
Austria->Iceland,0, 0, 97, 0, 0, 0, 0
Thailand->Georgia,0, 96, 0, 0, 0, 0, 0
Portugal->Vietnam,0, 0, 96, 0, 0, 0, 0
Portugal->Switzerland,0, 0, 96, 0, 0, 0, 0
Colombia->Australia,0, 0, 95, 0, 0, 0, 0
Colombia->Canada,0, 0, 95, 0, 0, 0, 0
Spain->China,0, 0, 95, 0, 0, 0, 0
Argentina->Italy,73, 0, 21, 0, 0, 0, 0
Portugal->Spain,0, 0, 94, 0, 0, 0, 0
