edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Vietnam->Luxembourg,0, 0, 107, 0, 0, 0, 0
Vietnam->Sweden,0, 0, 107, 0, 0, 0, 0
Greece->Italy,0, 0, 7, 100, 0, 0, 0
Switzerland->Israel,100, 0, 6, 0, 0, 0, 0
Australia->Belgium,5, 0, 0, 100, 0, 0, 0
Norway->Italy,0, 12, 93, 0, 0, 0, 0
Sweden->CzechRepublic,0, 0, 105, 0, 0, 0, 0
France->Israel,0, 0, 105, 0, 0, 0, 0
France->SaudiArabia,0, 0, 97, 8, 0, 0, 0
Romania->Switzerland,0, 0, 72, 33, 0, 0, 0
Poland->Germany,0, 0, 104, 0, 0, 0, 0
Russia->USA,0, 0, 100, 4, 0, 0, 0
Latvia->Bangladesh,0, 0, 104, 0, 0, 0, 0
Switzerland->Morocco,0, 0, 89, 15, 0, 0, 0
China->Vietnam,100, 0, 3, 0, 0, 0, 0
UnitedKingdom->Bangladesh,0, 0, 103, 0, 0, 0, 0
Switzerland->Georgia,0, 0, 103, 0, 0, 0, 0
Israel->France,0, 0, 103, 0, 0, 0, 0
Vietnam->China,2, 100, 0, 0, 0, 0, 0
Germany->Brazil,100, 0, 0, 2, 0, 0, 0
UnitedKingdom->BosniaandHerzegovina,2, 100, 0, 0, 0, 0, 0
NewZealand->USA,35, 0, 0, 67, 0, 0, 0
Singapore->Iceland,0, 2, 100, 0, 0, 0, 0
Russia->Vietnam,0, 0, 102, 0, 0, 0, 0
Kazakhstan->France,0, 0, 101, 1, 0, 0, 0
Denmark->Switzerland,0, 0, 36, 66, 0, 0, 0
China->Senegal,101, 0, 0, 0, 0, 0, 0
France->Poland,30, 17, 2, 52, 0, 0, 0
Malaysia->Japan,0, 100, 1, 0, 0, 0, 0
Portugal->Russia,0, 0, 101, 0, 0, 0, 0
Switzerland->Kazakhstan,0, 0, 1, 100, 0, 0, 0
Colombia->Denmark,0, 0, 0, 101, 0, 0, 0
Colombia->Canada,0, 0, 0, 101, 0, 0, 0
China->SouthAfrica,100, 0, 0, 0, 0, 0, 0
Luxembourg->Romania,100, 0, 0, 0, 0, 0, 0
Luxembourg->Austria,100, 0, 0, 0, 0, 0, 0
Luxembourg->BosniaandHerzegovina,100, 0, 0, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Netherlands,100, 0, 0, 0, 0, 0, 0
Switzerland->Latvia,1, 0, 69, 30, 0, 0, 0
Thailand->Malaysia,100, 0, 0, 0, 0, 0, 0
Thailand->India,100, 0, 0, 0, 0, 0, 0
Thailand->Greece,100, 0, 0, 0, 0, 0, 0
Thailand->Mexico,100, 0, 0, 0, 0, 0, 0
Thailand->Norway,100, 0, 0, 0, 0, 0, 0
Thailand->Colombia,100, 0, 0, 0, 0, 0, 0
Thailand->Luxembourg,100, 0, 0, 0, 0, 0, 0
Malaysia->Germany,100, 0, 0, 0, 0, 0, 0
Malaysia->Taiwan,100, 0, 0, 0, 0, 0, 0
China->Morocco,100, 0, 0, 0, 0, 0, 0
HongKong->Sweden,0, 100, 0, 0, 0, 0, 0
Japan->Israel,0, 100, 0, 0, 0, 0, 0
Australia->Uganda,0, 100, 0, 0, 0, 0, 0
Taiwan->Oman,0, 100, 0, 0, 0, 0, 0
Taiwan->India,0, 100, 0, 0, 0, 0, 0
India->Oman,0, 100, 0, 0, 0, 0, 0
Thailand->USA,0, 100, 0, 0, 0, 0, 0
Singapore->Belgium,0, 100, 0, 0, 0, 0, 0
India->Thailand,0, 100, 0, 0, 0, 0, 0
HongKong->India,0, 100, 0, 0, 0, 0, 0
NewZealand->Brazil,0, 100, 0, 0, 0, 0, 0
Netherlands->Israel,0, 100, 0, 0, 0, 0, 0
Netherlands->HongKong,0, 100, 0, 0, 0, 0, 0
Oman->Taiwan,0, 100, 0, 0, 0, 0, 0
Malaysia->SouthKorea,0, 100, 0, 0, 0, 0, 0
Russia->BosniaandHerzegovina,0, 0, 100, 0, 0, 0, 0
Russia->Denmark,0, 0, 100, 0, 0, 0, 0
Russia->Greece,0, 0, 100, 0, 0, 0, 0
Latvia->SaudiArabia,0, 0, 100, 0, 0, 0, 0
Latvia->Romania,0, 0, 100, 0, 0, 0, 0
Russia->Brazil,0, 0, 100, 0, 0, 0, 0
UnitedKingdom->Nigeria,0, 0, 100, 0, 0, 0, 0
Nigeria->Greece,0, 0, 100, 0, 0, 0, 0
Nigeria->UnitedKingdom,0, 0, 100, 0, 0, 0, 0
Australia->Kazakhstan,0, 0, 100, 0, 0, 0, 0
Australia->Spain,0, 0, 100, 0, 0, 0, 0
Japan->Malaysia,0, 0, 100, 0, 0, 0, 0
Netherlands->Brazil,0, 0, 100, 0, 0, 0, 0
USA->Uruguay,0, 0, 100, 0, 0, 0, 0
Taiwan->Colombia,0, 0, 100, 0, 0, 0, 0
Norway->BosniaandHerzegovina,0, 0, 100, 0, 0, 0, 0
Latvia->Italy,0, 0, 100, 0, 0, 0, 0
Norway->Mexico,0, 0, 100, 0, 0, 0, 0
Norway->Colombia,0, 0, 100, 0, 0, 0, 0
Japan->NewZealand,0, 0, 100, 0, 0, 0, 0
Russia->China,0, 0, 100, 0, 0, 0, 0
Spain->Switzerland,0, 0, 100, 0, 0, 0, 0
Hungary->Poland,0, 0, 100, 0, 0, 0, 0
Hungary->Colombia,0, 0, 100, 0, 0, 0, 0
Portugal->HongKong,0, 0, 100, 0, 0, 0, 0
Portugal->Finland,0, 0, 100, 0, 0, 0, 0
Portugal->Japan,0, 0, 100, 0, 0, 0, 0
Portugal->Italy,0, 0, 100, 0, 0, 0, 0
Switzerland->Spain,0, 0, 100, 0, 0, 0, 0
Vietnam->Mexico,0, 0, 100, 0, 0, 0, 0
CzechRepublic->Austria,0, 0, 100, 0, 0, 0, 0
CzechRepublic->Greece,0, 0, 100, 0, 0, 0, 0
CzechRepublic->Oman,0, 0, 100, 0, 0, 0, 0
Russia->Uganda,0, 0, 100, 0, 0, 0, 0
Taiwan->Russia,0, 0, 100, 0, 0, 0, 0
Italy->Georgia,0, 0, 100, 0, 0, 0, 0
Brazil->Uruguay,0, 0, 100, 0, 0, 0, 0
Taiwan->Turkey,0, 0, 100, 0, 0, 0, 0
Sweden->Greece,0, 0, 0, 100, 0, 0, 0
Spain->Oman,0, 0, 0, 100, 0, 0, 0
Israel->Germany,0, 0, 0, 100, 0, 0, 0
Spain->Sweden,0, 0, 0, 100, 0, 0, 0
Singapore->SouthAfrica,0, 0, 0, 100, 0, 0, 0
Kazakhstan->Spain,0, 0, 0, 100, 0, 0, 0
Canada->Belgium,0, 0, 0, 100, 0, 0, 0
Jordan->Greece,0, 0, 0, 100, 0, 0, 0
Jordan->Netherlands,0, 0, 0, 100, 0, 0, 0
UnitedArabEmirates->Uganda,0, 0, 0, 100, 0, 0, 0
Argentina->Uruguay,0, 0, 0, 100, 0, 0, 0
Norway->Germany,0, 0, 0, 100, 0, 0, 0
Bangladesh->Australia,0, 0, 0, 100, 0, 0, 0
Bangladesh->USA,0, 0, 0, 100, 0, 0, 0
UnitedKingdom->Portugal,43, 0, 23, 33, 0, 0, 0
Japan->Chile,0, 45, 53, 0, 0, 0, 0
Vietnam->Bangladesh,0, 0, 98, 0, 0, 0, 0
Vietnam->Portugal,0, 0, 98, 0, 0, 0, 0
Turkey->Sweden,0, 0, 3, 94, 0, 0, 0
Belgium->Vietnam,0, 0, 66, 31, 0, 0, 0
Canada->Argentina,0, 0, 33, 64, 0, 0, 0
Oman->SaudiArabia,74, 22, 0, 0, 0, 0, 0
Greece->Brazil,0, 10, 86, 0, 0, 0, 0
Uruguay->Jordan,0, 54, 42, 0, 0, 0, 0
UnitedKingdom->Vietnam,0, 0, 96, 0, 0, 0, 0
Latvia->Mexico,0, 0, 96, 0, 0, 0, 0
Austria->Chile,0, 1, 94, 0, 0, 0, 0
China->Iceland,79, 15, 0, 0, 0, 0, 0
Poland->Italy,74, 0, 5, 15, 0, 0, 0
HongKong->Vietnam,0, 94, 0, 0, 0, 0, 0
Turkey->UnitedArabEmirates,0, 0, 94, 0, 0, 0, 0
Turkey->Russia,0, 0, 94, 0, 0, 0, 0
USA->Austria,35, 0, 16, 42, 0, 0, 0
Senegal->BosniaandHerzegovina,93, 0, 0, 0, 0, 0, 0
Senegal->Oman,92, 0, 0, 1, 0, 0, 0
USA->Turkey,0, 17, 76, 0, 0, 0, 0
Nigeria->SaudiArabia,0, 0, 93, 0, 0, 0, 0
USA->Brazil,0, 67, 25, 0, 0, 0, 0
Senegal->Germany,91, 0, 0, 0, 0, 0, 0
Austria->USA,11, 0, 79, 0, 0, 0, 0
Switzerland->Chile,0, 0, 51, 39, 0, 0, 0
Turkey->Finland,0, 0, 89, 1, 0, 0, 0
Germany->Chile,0, 0, 90, 0, 0, 0, 0
Netherlands->Oman,17, 0, 65, 7, 0, 0, 0
France->Switzerland,2, 0, 58, 29, 0, 0, 0
Australia->USA,17, 71, 0, 1, 0, 0, 0
Taiwan->France,0, 15, 74, 0, 0, 0, 0
Belgium->Bangladesh,0, 89, 0, 0, 0, 0, 0
Luxembourg->Vietnam,0, 0, 89, 0, 0, 0, 0
Hungary->Portugal,0, 0, 89, 0, 0, 0, 0
Netherlands->Taiwan,0, 0, 89, 0, 0, 0, 0
Turkey->Portugal,0, 0, 24, 65, 0, 0, 0
DemocraticRepublicoftheCongo->Portugal,38, 0, 0, 50, 0, 0, 0
Austria->Germany,16, 0, 66, 6, 0, 0, 0
Vietnam->Iceland,0, 30, 23, 35, 0, 0, 0
Russia->UnitedKingdom,0, 0, 87, 0, 0, 0, 0
Sweden->Austria,0, 0, 87, 0, 0, 0, 0
Austria->Russia,0, 0, 87, 0, 0, 0, 0
USA->Switzerland,41, 4, 29, 12, 0, 0, 0
Australia->Germany,36, 50, 0, 0, 0, 0, 0
Chile->Japan,0, 23, 63, 0, 0, 0, 0
